"id","name","type","region","city","address","lat","lng","targetFish","tideNote","depthNote","bottomNote","methodNote","safetyStatus","sourceType","sourceUrl","sourceCheckedAt","originalId","originalPoint","note"
"rock-89","제주도 남서부·가파도·마라도 - 가파도 남측 갯바위","rock-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.161861","","벵에돔|농어|자리돔|볼락|한치|참돔|부시리","들물/썰물","1.5~2.0","암","▶벵에돔 - 목줄/ 장대/ 잠수 ▶농어 - 루어/ 릴찌 ▶자리돔 - 민장대/ 릴찌 ▶볼락 - 루어/ 릴찌/ 장대▶한치 - 루어/ 원투 ▶참돔 - 부력/ 잠수 ▶부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","89","POINT (885432.146318302 1464088.09176388)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-90","제주도 남서부·가파도·마라도 - 장군바위 부근 갯바위","rock-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.112417","","벵에돔|농어|자리돔|볼락|한치|참돔|부시리","들물/썰물","2.5~6.8","암","▶벵에돔 - 목줄/ 장대/ 잠수▶농어 - 루어/ 릴찌▶자리돔 - 민장대/ 릴찌▶볼락 - 루어/ 릴찌/ 장대▶한치 - 루어/ 원투▶참돔 - 부력/ 잠수▶부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","90","POINT (885147.570432543 1458608.6281123)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-91","홍도 - 병풍바위 우측","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.667649","","참돔|돌돔|감성돔|우럭|농어","사리 전후/ 초들물/ 만조 전후","2.9~3.7m","암","▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","91","POINT (787855.513865675 1632811.54322659)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-92","홍도 - 주전자바위 인근","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.682851","","참돔|돌돔|감성돔|우럭|농어","사리 전후/ 초들물/ 만조 전후","12.1~13.5m","암","▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","92","POINT (787307.388937736 1634511.24040275)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-361","백아도·굴업도 - 백아도 목가지 부근","rock-fishing-point","인천광역시","옹진군","인천광역시 옹진군","37.075000","","넙치|노래미|농어|붕장어|우럭","사리 전·후","2.1m~3m","바위","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶붕장어 - 원투▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","361","POINT (862390.887473997 1898498.27451396)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-93","홍도 - 석화굴 인근","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.710557","","참돔|돌돔|감성돔|우럭|농어","사리 전후/ 초들물/ 만조 전후","1.1~15.2m","암","▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","93","POINT (789330.4845152589 1637539.65311479)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-94","홍도 - 공작새바위 하단","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.695448","","참돔|돌돔|감성돔|우럭|농어","사리 전후/ 초들물/ 만조 전후","3.6~4.9m","암","▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","94","POINT (790491.691557226 1635836.35756348)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-95","만재도 - 남대문 부근","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.205351","","돌돔|참돔|감성돔|우럭|광어|농어|볼락|문어","조금 전후","8~9.5m","암","▶ 돌돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 광어 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌▶ 볼락 - 릴찌/ 장대/ 루어▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","95","POINT (814126.878321283 1580950.37649717)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-96","만재도 - 등대 밑 부근","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.214631","","돌돔|참돔|감성돔|우럭|광어|농어|볼락|문어","조금 전후","10.5~14m","암","▶ 돌돔 - 릴찌/ 장대/ 원투▶ 참돔 - 부력/ 잠수▶ 감성돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 광어 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌▶ 볼락 - 릴찌/ 장대/ 루어▶ 문어 - 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","96","POINT (813194.0842693531 1581998.46258207)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-97","목포 부근 - 솔섬","rock-fishing-point","전라남도","신안군","전라남도 신안군","34.862221","","감성돔|붕장어|우럭|노래미|농어|볼락","사리 전후/ 초들물~중날물","0.2~0.3m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 붕장어 - 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 볼락 - 릴찌/ 장대/ 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","97","POINT (896424.60512065 1652534.5138773)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-98","목포 부근 - 정주도","rock-fishing-point","전라남도","목포시","전라남도 목포시","34.813705","","감성돔|붕장어|우럭|노래미|농어|볼락","사리 전후/ 초들물~중날물","-3.2~6.6m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 붕장어 - 원투▶ 우럭 - 릴찌/ 원투▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 볼락 - 릴찌/ 장대/ 루어","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","98","POINT (895647.973942354 1647162.14821263)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-99","화원 부근 - 월래경로당 앞","rock-fishing-point","전라남도","해남군","전라남도 해남군","34.717338","","감성돔|붕장어|농어","조금 전후/ 초들물~중날물","-1.2~3m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 붕장어 - 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","99","POINT (887824.6483705681 1636565.70024233)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-100","화원 부근 - 시하도","rock-fishing-point","전라남도","해남군","전라남도 해남군","34.700742","","감성돔|붕장어|농어","조금 전후/ 초들물~중날물","-3.1~4.4m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 붕장어 - 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","100","POINT (884827.614584755 1634761.88624471)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-101","화원 부근 - 석호앞들","rock-fishing-point","전라남도","해남군","전라남도 해남군","34.645476","","감성돔|붕장어|농어","조금 전후/ 초들물~중날물","-0.4~0.3m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 붕장어 - 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","101","POINT (887091.7726675 1628604.00651836)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-102","거차수도 부근 - 상하죽도 교량 부근","rock-fishing-point","전라남도","진도군","전라남도 진도군","34.251737","","참돔|감성돔|돌돔|우럭|농어|부시리","10물~5물","0.3~0.9m","암","▶ 참돔 - 부력/ 잠수▶ 감성돔 - 릴찌/ 장대/ 원투▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌▶ 부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","102","POINT (855069.4446294161 1585374.25292627)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-103","거차수도 부근 - 동거차 수영장","rock-fishing-point","전라남도","진도군","전라남도 진도군","34.236392","","참돔|감성돔|돌돔|우럭|농어|부시리","10물~5물","1.9~3.2m","암","▶ 참돔 - 부력/ 잠수▶ 감성돔 - 릴찌/ 장대/ 원투▶ 돌돔 - 릴찌/ 장대/ 원투▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌▶ 부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","103","POINT (855114.797362196 1583671.38593077)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-104","독거군도 부근 - 간암여","rock-fishing-point","전라남도","진도군","전라남도 진도군","34.231537","","참돔|감성돔|돌돔|광어|농어","조금~3물","17.6~23.5m","암","▶ 참돔 - 부력/ 잠수▶ 감성돔 - 릴찌/ 장대/ 원투▶ 돌돔 - 릴찌/ 장대/ 원투▶ 광어-릴찌/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","104","POINT (877551.995295116 1582813.09726576)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-105","추자군도 - 오리똥여 부근","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.929801","","감성돔|벵에돔|참돔|돌돔|볼락|부시리","11물~5물/ 정조전후","2.1~6.9m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 민장대/ 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어▶ 부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","105","POINT (891744.51270415 1549175.19489298)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-106","추자군도 - 염도 우측","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.974002","","감성돔|벵에돔|참돔|돌돔|볼락|부시리","11물~5물/ 정조전후","0.4~1.9m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 민장대/ 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어▶ 부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","106","POINT (889978.363417827 1554097.40757233)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-1003","소바위 - 울산소바위","rock-fishing-point","울산광역시","동구","울산광역시 동구","35.486250","129.438556","감성돔|볼락|전갱이|숭어","","0.1m~1.8m","모래/ 바위","▶감성돔-장대/ 릴찌▶볼락-루어/ 릴찌▶전갱이-루어▶숭어-원투/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","1003","POINT (1175855.53370821 1722882.20494695)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-122","여수엑스포 부근 - 용주마을 부근","rock-fishing-point","전라남도","여수시","전라남도 여수시","34.718931","","벵에돔|참돔|돌돔|감성돔|농어","조금","1.3~3.4m","펄","▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 릴찌/ 장대/ 원투▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","122","POINT (1012502.61872782 1636067.74964057)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-107","추자군도 - 추포도 남측 갯바위","rock-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.985757","","감성돔|벵에돔|참돔|돌돔|볼락|부시리","11물~5물/ 정조전후","3.0~17.1m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 벵에돔 - 목줄/ 장대/ 부력/ 잠수▶ 참돔 - 부력/ 잠수▶ 돌돔 - 민장대/ 릴찌/ 원투▶ 볼락 - 릴찌/ 장대/ 루어▶ 부시리 - 부력/ 잠수/ 지깅","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","107","POINT (891114.713927435 1555387.91765846)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-108","해남반도 부근 - 양도","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.299315","","감성돔|고등어|볼락|노래미|숭어|우럭|농어|돌돔","사리 전후","0.5~3.1m","암","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 고등어 - 장대/ 릴찌/ 루어▶ 볼락 - 릴찌/ 장대/ 루어▶ 노래미 - 루어/ 릴찌/ 장대/ 원투▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 우럭 - 릴찌/ 원투▶ 농어 - 루어/ 릴찌▶ 돌돔 - 릴찌/ 장대/ 원투","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","108","POINT (908817.664917744 1589973.54375605)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-109","완도 부근 - 방산리 해안","rock-fishing-point","전라남도","해남군","전라남도 해남군","34.438409","","감성돔|농어|도다리|숭어|노래미|학공치","들물","-0.8~-0.7m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 도다리 - 원투▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 노래미 - 루어/ 릴찌/ 장대▶ 학공치 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","109","POINT (926217.398283629 1605245.07671721)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
"rock-110","완도 부근 - 고마도 서측 해안","rock-fishing-point","전라남도","완도군","전라남도 완도군","34.413471","","감성돔|농어|도다리|숭어|노래미|학공치","들물","-0.7~-0.5m","펄","▶ 감성돔 - 릴찌/ 장대/ 원투▶ 농어 - 루어/ 릴찌▶ 도다리 - 원투▶ 숭어 - 릴찌/ 장대/ 훌치기▶ 노래미 - 루어/ 릴찌/ 장대▶ 학공치 - 릴찌/ 장대","needs-check","MOF_SHARED_ROCK_FISHING_POINT","https://www.data.go.kr/data/15148580/fileData.do","2026-07-11","110","POINT (926543.917483328 1602476.91793942)","공식 갯바위낚시포인트 데이터 기반. 갯바위 출입 가능 여부와 안전 통제는 현장 및 공식 안내 확인 필요."
